ID,City,District,Neighborhood,İlan no,Son Güncelleme Tarihi,Oda + Salon Sayısı,Brüt / Net ,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Kat Sayısı,Eşya Durumu,Banyo Sayısı,Yapı Tipi,Yapının Durumu,Kullanım Durumu,Aidat,Cephe,Depozito,Yakıt Tipi,Yetkili Ofis,Rent,Site İçerisinde,Krediye Uygunluk,Tapu Durumu,Takas,Kira Getirisi
1511,Ankara,Çankaya,Çukurambar,10249-3857,09-04-2023,3,110,2,2,Merkezi (Pay Ölçer),7,Eşyalı,1,Betonarme,Sıfır,Boş,275,"Güney, Batı","46,000",Doğalgaz,Evet,"22,000",Evet (Site Adı Belirtilmemiş),,,,
1512,Ankara,Çankaya,Kırkkonaklar,11065-1922,01-04-2023,6,300,En Üst Kat,15,Kombi,3,Eşyalı,2,Betonarme,İkinci El,Boş,150,"Güney, Doğu","50,000",Doğalgaz,Evet,"26,000",,,,,
1513,Ankara,Çankaya,Bahçelievler,4537-9584,02-04-2023,2,50,1,28,Merkezi,5,Eşyalı,1,Betonarme,Sıfır,Boş,,"Güney, Batı","15,000",Doğalgaz,Evet,"13,500",,,,,
1514,Ankara,Çankaya,Barbaros,8315-12589,04-04-2023,4,130,Ara Kat,35,Merkezi,3,Eşyalı Değil,1,Kagir,İkinci El,Kiracılı,"2,000",,"18,000",Doğalgaz,Evet,"9,000",,,,,
1515,Ankara,Çankaya,Birlik,43512-3265,26-03-2023,3,120,Yarı Bodrum,25,Kombi,3,Eşyalı Değil,2,Betonarme,İkinci El,Boş,150,"Güney, Doğu","30,000",Doğalgaz,Evet,"12,000",,,,,
1516,Ankara,Çankaya,Bahçelievler,6664-1623,09-04-2023,1,45,3,0,Yerden Isıtma,3,Eşyalı,1,Betonarme,Sıfır,Boş,,"Güney, Doğu","18,000",Doğalgaz,Evet,"9,850",,,,,
1517,Ankara,Çankaya,Yukarı Dikmen,8316-3767,10-04-2023,3,121,3,2,Merkezi,18,Eşyalı Değil,1,Betonarme,Sıfır,Boş,"2,500","Kuzey, Batı","16,000",Doğalgaz,Evet,"16,000",Sinpaş Ege Vadisi,,,,
1518,Ankara,Çankaya,Fakülteler,0-40607572,09-04-2023,4,120,En Üst Kat,30,Kombi,3,Eşyalı Değil,1,,,Boş,100,Doğu,"18,000",Doğalgaz,,"9,000",,,,,
1519,Ankara,Çankaya,Aziziye,99906-652,03-03-2023,6,300,3,35,Kombi,3,Eşyalı,2,Betonarme,İkinci El,Boş,350,"Kuzey, Doğu, Batı","19,500",Doğalgaz,Evet,"19,500",,,,,
1520,Ankara,Çankaya,İlkbahar,1920-1742,01-04-2023,2,75,4,2,Yerden Isıtma,13,Eşyalı,1,Betonarme,İkinci El,Boş,900,Güney,"25,000",Doğalgaz,Evet,"12,500",,,,,
1521,Ankara,Yenimahalle,Emniyet,122234-320,26-03-2023,2,84,10,0,Merkezi (Pay Ölçer),17,,1,,Sıfır,Boş,,"Kuzey, Doğu",,,Evet,"13,000",,,,,
1522,Ankara,Çankaya,Aşıkpaşa,132681-99,05-04-2023,3,100,Bahçe Katı,17,Kombi,5,Eşyalı,1,Betonarme,İkinci El,Boş,50,Doğu,"24,000",Doğalgaz,Evet,"12,000",,,,,
1523,Ankara,Yenimahalle,Karşıyaka,89814-4128,03-04-2023,3,110,Giriş Katı,25,Kombi,4,Eşyalı,1,Betonarme,İkinci El,Boş,,"Güney, Batı","7,000",Doğalgaz,Evet,"7,000",,,,,
1524,Ankara,Yenimahalle,Beştepe,2727-2325,07-04-2023,5,180,10,16,Kombi,12,Eşyalı Değil,2,Betonarme,İkinci El,Belirtilmemiş,"1,400","Kuzey, Güney, Doğu","50,000",Doğalgaz,Evet,"25,000",,,,,
1525,Ankara,Gölbaşı,Taşpınar,3920-9998,10-04-2023,2,45,Zemin,1,Kombi,2,Eşyalı Değil,1,Betonarme,Sıfır,Boş,100,Doğu,"7,000",Doğalgaz,Evet,"7,000",,,,,
1526,Ankara,Çankaya,Ertuğrulgazi,0-40552023,30-03-2023,4,110,En Üst Kat,37,Kombi,3,Eşyalı,1,,İkinci El,Boş,50,"Kuzey, Doğu, Batı","25,000",Doğalgaz,,"12,000",,,,,
1527,Ankara,Keçiören,Şefkat,22760-1250,20-03-2023,4,135,1,23,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Belirtilmemiş,,Güney,,Doğalgaz,Evet,"9,750",,,,,
1528,Ankara,Çankaya,Arka Topraklık,132066-232,11-04-2023,2,60,Bahçe Katı,25,Kombi,4,Eşyalı Değil,2,Betonarme,İkinci El,Boş,50,"Kuzey, Güney","4,000",Doğalgaz,Evet,"7,000",,,,,
1529,Ankara,Çankaya,Birlik,123106-464,09-04-2023,3,95,Bahçe Katı,5,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,200,"Güney, Doğu, Batı","10,000",Doğalgaz,Evet,"9,500",,,,,
1530,Ankara,Çankaya,Güzeltepe,13861-2395,10-04-2023,5,220,8,5,Merkezi (Pay Ölçer),13,Eşyalı,2,,,Boş,1-Jun,"Kuzey, Güney, Doğu, Batı",,,,"29,000",Park Vadi Evleri,Uygun değil,,,
1531,Ankara,Etimesgut,Yavuz Selim,3685-3002,08-04-2023,5,201,12,3,Merkezi (Pay Ölçer),15,Eşyalı Değil,2,Betonarme,Sıfır,Boş,"1,000",Güney,,Doğalgaz,Evet,"14,000",,,,,
1532,Ankara,Çankaya,Ayrancı,3620-9671,10-04-2023,7,346,18,21,Merkezi,22,Eşyalı,2,,,Boş,3-Jul,"Güney, Doğu, Batı",,,,"57,000",Çankaya Park Evleri,Uygun değil,,,
1533,Ankara,Çankaya,Korkutreis,112994-184,15-03-2023,4,110,9,2,Kombi,10,Eşyalı,1,Betonarme,,Boş,,"Güney, Batı",,Doğalgaz,Evet,"35,000",,,,,
1534,Ankara,Gölbaşı,Hacılar,107584-506,10-04-2023,3,95,14,4,Merkezi (Pay Ölçer),21,Eşyalı,2,,,Boş,1,"Güney, Doğu",,,,"17,500",İncek Loft Konutları,,,,
1535,Ankara,Çankaya,Kavaklıdere,135171-29,11-04-2023,3,110,Giriş Katı,30,Kombi,4,Eşyalı,1,,İkinci El,Boş,100,Doğu,"12,500",Doğalgaz,Evet,"13,500",,,,,
1536,Ankara,Çankaya,Karapınar,10557-3418,12-03-2023,6,300,4,15,Kombi,4,Eşyalı Değil,3,Betonarme,İkinci El,Boş,100,Batı,"14,000",Doğalgaz,Evet,"14,000",,,,,
1537,Ankara,Çankaya,Kavaklıdere,26985-2802,01-04-2023,3,110,2,29,Merkezi,4,Eşyalı Değil,1,Betonarme,İkinci El,Boş,850,"Güney, Doğu, Batı","10,000",Doğalgaz,Evet,"10,000",,,,,
1538,Ankara,Çankaya,Gaziosmanpaşa,16602-1605,01-04-2023,4,160,1,50,Kat Kaloriferi,5,,2,,,,"1,300",,,,,"17,000",,,,,
1539,Ankara,Çankaya,Büyükesat,18887-7464,25-03-2023,5,165,2,16,Merkezi,15,Eşyalı,2,,,Boş,Mar-27,Güney,,,,"28,000",Mesa Koza Evleri,Uygun değil,,,
1540,Ankara,Çankaya,Gaziosmanpaşa,4337-3343,11-04-2023,4,135,1,30,Merkezi,5,,1,,,,"1,500",,"17,000",,,"17,000",,,,,
1541,Ankara,Çankaya,Yıldızevler,4129-1780,11-04-2023,6,270,Giriş Katı,4,Merkezi,10,Eşyalı Değil,3,,,,"2,600",,"38,700",,,"37,500",,,,,
1542,Ankara,Çankaya,Naci Çakır,54671-2592,07-04-2023,3,90,Giriş Katı,25,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,50,Güney,,Doğalgaz,Evet,"5,000",,,,,
1543,Ankara,Çankaya,Emek,8539-5803,01-04-2023,5,160,3,0,Kombi,3,Eşyalı Değil,2,,,Boş,200,,,,Evet,"20,000",,,,,
1544,Ankara,Çankaya,Ayrancı,125363-270,07-04-2023,4,120,2,25,Kombi,5,Eşyalı Değil,1,Betonarme,,Boş,,,"12,000",Doğalgaz,Evet,"12,000",,,,,
1545,Ankara,Çankaya,Sancak,136254-3,21-03-2023,4,135,3,28,Merkezi,10,Eşyalı,2,Betonarme,,Mülk Sahibi,"1,700",Batı,"28,000",Doğalgaz,Evet,"14,000",,,,,
1546,Ankara,Çankaya,Kızılay,136470-39,08-04-2023,21,800,,38,Kombi,6,Eşyalı,,Taş Bina,İkinci El,Boş,,,2,Doğalgaz,Evet,"104,000",,,,,
1547,Ankara,Çankaya,Konutkent,102968-2560,04-04-2023,2,55,21 ve üzeri,5,Yerden Isıtma,30,Eşyalı Değil,1,,,Boş,1,Doğu,,,,"8,750",,,,,
1548,Ankara,Çankaya,Oran,136423-7,10-03-2023,4,175,21 ve üzeri,10,Merkezi (Pay Ölçer),32,Eşyalı,2,Betonarme,İkinci El,Boş,,,,Doğalgaz,Evet,"34,000",,,,,
1549,Ankara,Çankaya,Oran,1612-3093,11-03-2023,4,145,21 ve üzeri,7,Merkezi (Pay Ölçer),35,Eşyalı,2,Betonarme,İkinci El,Boş,"2,500","Güney, Doğu, Batı","60,000",Doğalgaz,Evet,"37,500",One Tower Rezidans,,,,
1550,Ankara,Çankaya,Birlik,2522-1827,08-03-2023,4,135,Yüksek Giriş,20,Kombi,3,Eşyalı,1,Betonarme,İkinci El,,150,"Güney, Doğu, Batı","40,000",Doğalgaz,Evet,"16,000",,,,,
1551,Ankara,Keçiören,Adnan Menderes,131444-195,06-04-2023,6,220,En Üst Kat,16,Kombi,5,Eşyalı Değil,2,Betonarme,İkinci El,Boş,50,Güney,"13,000",Doğalgaz,Evet,"13,000",,,,,
1552,Ankara,Çankaya,Meşrutiyet,1248-2189,04-04-2023,2,55,3,20,Merkezi,5,Eşyalı,1,Betonarme,İkinci El,Boş,,Doğu,"8,500",,,"8,500",,,,,
1553,Ankara,Keçiören,Uyanış,126448-185,08-04-2023,2,35,,5,Kombi,3,Eşyalı Değil,,Betonarme,Sıfır,Boş,,Batı,"3,250",Doğalgaz,Evet,"3,250",,,,,
1554,Ankara,Çankaya,Büyükesat,43014-2613,29-03-2023,3,110,21 ve üzeri,5,Merkezi (Pay Ölçer),35,Eşyalı,2,Betonarme,,Boş,,,,Doğalgaz,Evet,"24,000",MESA KOZA 66,,,,
1555,Ankara,Çankaya,Gökkuşağı,84156-2044,24-03-2023,4,150,1,16,Kombi,5,Eşyalı,1,,,Boş,150,Batı,,,,"16,500",,Uygun değil,,,
1556,Ankara,Etimesgut,Bağlıca,97366-1360,31-03-2023,2,60,Ara Kat,1,Merkezi (Pay Ölçer),7,Eşyalı,1,Betonarme,,Boş,,Batı,"6,800",Doğalgaz,Evet,"6,800",,,,,
1557,Ankara,Çankaya,Aziziye,8528-1505,17-03-2023,3,154,3,10,Merkezi (Pay Ölçer),32,Eşyalı,1,,,,"3,600",,"28,500",,,"28,500",,,,,
1558,Ankara,Çankaya,Bahçelievler,6664-1627,09-04-2023,1,35,Giriş Katı,0,Yerden Isıtma,3,Eşyalı,1,Betonarme,Sıfır,Boş,,"Güney, Doğu","18,000",Doğalgaz,Evet,"8,250",,,,,
1559,Ankara,Çankaya,Maltepe,0-40596727,07-04-2023,4,125,1,45,Kombi,4,Eşyalı Değil,1,Betonarme,,,100,Güney,"20,000",Doğalgaz,,"10,000",,,,,
1560,Ankara,Çankaya,Oran,69052-4524,27-02-2023,5,212,21 ve üzeri,13,Merkezi (Pay Ölçer),30,Eşyalı Değil,2,Betonarme,İkinci El,Boş,"2,200",,,Doğalgaz,Evet,"31,000",Park Oran Konutları,,,,
1561,Ankara,Çankaya,Remzi Oğuz Arık,1920-1747,07-04-2023,4,110,2,31,Merkezi,4,Eşyalı,1,Betonarme,İkinci El,Boş,"1,200","Kuzey, Doğu","35,000",Doğalgaz,Evet,"17,000",,,,,
1562,Ankara,Mamak,General Zeki Doğan,129644-7862,01-04-2023,4,105,En Üst Kat,20,Kombi,4,,1,Betonarme,İkinci El,Kiracılı,100,Güney,,Doğalgaz,Evet,"10,500",,,,,
1563,Ankara,Çankaya,100. Yıl,40002-2035,01-04-2023,4,130,En Üst Kat,30,Kombi,2,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Güney, Doğu","12,000",Doğalgaz,Evet,"11,000",,,,,
1564,Ankara,Altındağ,Hacı Bayram,74268-89,26-02-2023,3,90,5,35,Kombi,9,Eşyalı Değil,1,Betonarme,İkinci El,Boş,200,Doğu,"4,500",Doğalgaz,Evet,"4,500",,,,,
1565,Ankara,Altındağ,Kale,3704-11240,20-03-2023,16,700,,30,Kombi,5,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,,Doğalgaz,Evet,"29,000",,,,,
1566,Ankara,Çankaya,Aziziye,64413-3249,11-04-2023,3,90,4,2,Merkezi,4,Eşyalı,2,Betonarme,Sıfır,Boş,"1,200","Güney, Doğu","25,000",Doğalgaz,Evet,"25,000",,,,,
1567,Ankara,Çankaya,Yıldızevler,79029-4022,10-04-2023,5,287,4,26,Merkezi,12,Eşyalı,2,,,Mülk Sahibi,3,"Güney, Doğu, Batı",,,,"26,000",Evet (Site Adı Belirtilmemiş),,,,
1568,Ankara,Çankaya,Kazım Özalp,43512-3251,04-03-2023,6,220,2,29,Kombi,3,Eşyalı Değil,2,Betonarme,İkinci El,Boş,400,"Güney, Doğu, Batı","20,000",Doğalgaz,Evet,"15,000",,,,,
1569,Ankara,Gölbaşı,Taşpınar,129424-533,13-03-2023,2,48,1,0,Kombi,3,Eşyalı Değil,1,,,Boş,1,"Kuzey, Güney, Doğu, Batı",,,,"5,450",,Uygun değil,,,
1570,Ankara,Çankaya,Harbiye,2603-4447,23-02-2023,5,180,3,30,Kombi,3,Eşyalı Değil,2,Betonarme,İkinci El,Boş,100,"Güney, Doğu, Batı","30,000",Doğalgaz,,"15,000",,,,,
1571,Ankara,Çankaya,Büyükesat,112994-161,14-02-2023,5,250,3,13,Merkezi,3,Eşyalı,1,Betonarme,,Mülk Sahibi,"1,500","Güney, Batı","60,000",,Evet,"30,000",,,,,
1572,Ankara,Çankaya,Oran,96629-742,06-04-2023,6,342,21 ve üzeri,12,Merkezi (Pay Ölçer),32,Eşyalı,4,Betonarme,İkinci El,Boş,"1,800","Güney, Doğu","94,000",Doğalgaz,Evet,"94,000",,,,,
1573,Ankara,Çankaya,Yıldızevler,26985-2567,21-03-2023,5,195,2,10,Merkezi (Pay Ölçer),7,Eşyalı,2,Betonarme,İkinci El,Boş,,"Güney, Doğu, Batı","25,000",Doğalgaz,Evet,"26,500",,,,,
1574,Ankara,Çankaya,Meşrutiyet,0-40515155,04-04-2023,3,90,Ara Kat,25,Kombi,4,Eşyalı Değil,1,Betonarme,Sıfır,Boş,50,"Doğu, Batı","15,000",Doğalgaz,,"8,500",,,,,
1575,Ankara,Çankaya,Bahçelievler,122234-330,28-03-2023,2,83,21 ve üzeri,0,Merkezi (Pay Ölçer),26,Eşyalı Değil,1,,Sıfır,Boş,,"Güney, Doğu, Batı",,,Evet,"13,500",,,,,
1576,Ankara,Çankaya,Aydınlar,10249-3863,09-04-2023,4,125,Ara Kat,30,Kombi,2,,1,Betonarme,İkinci El,Boş,,"Güney, Doğu",,Doğalgaz,Evet,"10,000",,,,,
1577,Ankara,Etimesgut,Göksu,3191-10780,04-04-2023,3,127,1,5,Merkezi (Pay Ölçer),5,,2,,,,"1,030",,,,,"15,000",,,,,
1578,Ankara,Çankaya,Bayraktar,84203-191,01-04-2023,4,110,1,25,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,50,Güney,"17,000",Doğalgaz,Evet,"8,500",,,,,
1579,Ankara,Çankaya,Hilal,119128-251,11-03-2023,4,160,2,11,Kombi,4,Eşyalı,2,Betonarme,İkinci El,Boş,250,,"40,000",Doğalgaz,Evet,"20,000",,,,,
1580,Ankara,Çankaya,Yıldızevler,8006-774,16-03-2023,3,120,4,31,Merkezi,15,Eşyalı,1,Betonarme,,Boş,"1,200","Güney, Doğu, Batı",,Doğalgaz,Evet,"16,000",Evet (Site Adı Belirtilmemiş),,,,
1581,Ankara,Çankaya,Oran,62574-2952,28-02-2023,3,154,11,4,Yerden Isıtma,30,Eşyalı Değil,2,,,Kiracılı,Mar-95,"Güney, Batı",,,,"23,000",Kuzu Effect,Uygun değil,,,
1582,Ankara,Çankaya,Sancak,25807-2635,11-04-2023,4,135,3,26,Merkezi,10,Eşyalı,2,Betonarme,İkinci El,Boş,"1,700",Batı,"28,000",Doğalgaz,Evet,"14,000",,,,,
1583,Ankara,Çankaya,Ayrancı,8315-12580,03-04-2023,3,80,Giriş Katı,30,Kombi,3,Eşyalı Değil,1,Kagir,İkinci El,Boş,175,"Güney, Batı","18,000",Doğalgaz,Evet,"8,500",,,,,
1584,Ankara,Çankaya,Çankaya,16602-1606,01-04-2023,4,250,Kot 1,50,Merkezi,6,Eşyalı,2,,,,"3,200",,,Doğalgaz,,"30,000",,,,,
1585,Ankara,Çankaya,Metin Oktay,56732-284,10-04-2023,4,130,Ara Kat,0,Kombi,5,Eşyalı Değil,1,Betonarme,Sıfır,Boş,100,"Güney, Doğu","10,000",Doğalgaz,Evet,"10,000",,,,,
1586,Ankara,Çankaya,Büyükesat,2418-2027,07-04-2023,4,110,Yüksek Giriş,16,Merkezi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,"1,100",,"16,000",Doğalgaz,Evet,"8,000",,,,,
1587,Ankara,Çankaya,Sağlık,25120-3851,11-04-2023,9,110,4,25,Merkezi,6,Eşyalı,1,Betonarme,İkinci El,Boş,150,"Güney, Doğu",,Doğalgaz,Evet,"8,000",,,,,
1588,Ankara,Gölbaşı,Taşpınar,30001-7078,03-04-2023,2,115,7,3,Merkezi (Pay Ölçer),30,Eşyalı,1,Betonarme,İkinci El,Kiracılı,"1,600","Güney, Doğu","60,000",Doğalgaz,Evet,"19,000",Ede Tower,,,,
1589,Ankara,Çankaya,Emek,2533-2412,28-02-2023,5,160,En Üst Kat,25,Kombi,3,Eşyalı,2,Betonarme,İkinci El,Boş,50,"Güney, Batı","12,000",Doğalgaz,Evet,"17,000",,,,,
1590,Ankara,Çankaya,Meşrutiyet,1248-2191,04-04-2023,1,50,3,20,Merkezi,5,Eşyalı,,Betonarme,İkinci El,Boş,,Doğu,"6,500",Doğalgaz,,"6,500",,,,,
1591,Ankara,Çankaya,Emek,6792-3958,02-04-2023,2,50,4,5,Kombi,4,Eşyalı,1,Betonarme,Sıfır,Boş,10,"Kuzey, Güney, Doğu, Batı","16,000",Doğalgaz,Evet,"16,000",,,,,
1592,Ankara,Çankaya,Bahçelievler,6664-1624,09-04-2023,1,45,3,0,Yerden Isıtma,3,Eşyalı,1,Betonarme,Sıfır,Boş,,"Güney, Doğu","18,000",Doğalgaz,Evet,"10,200",,,,,
1593,Ankara,Çankaya,Korkutreis,136470-57,11-04-2023,3,85,4,15,Kombi,4,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Kuzey, Güney",,Doğalgaz,Evet,"8,350",,,,,
1594,Ankara,Çankaya,Yaşamkent,25137-978,08-03-2023,6,300,13,15,Merkezi,13,Eşyalı,3,,İkinci El,Boş,"1,000",,,Doğalgaz,Evet,"25,000",Evet (Site Adı Belirtilmemiş),,,,
1595,Ankara,Gölbaşı,İncek,102968-2607,03-04-2023,3,73,21 ve üzeri,0,Yerden Isıtma,28,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,"Güney, Batı","17,000",Doğalgaz,Evet,"8,500",Kent İncek Konutları,,,,
1596,Ankara,Gölbaşı,Kızılcaşar,41082-863,07-03-2023,2,60,Teras Katı,4,Merkezi (Pay Ölçer),21,Eşyalı,1,Betonarme,İkinci El,Boş,,"Güney, Doğu, Batı","14,000",Doğalgaz,Evet,"10,000",,,,,
1597,Ankara,Çankaya,Güvenevler,4537-9726,22-03-2023,2,110,Yüksek Giriş,32,Merkezi,3,Eşyalı,1,Betonarme,İkinci El,Kiracılı,"1,355",Batı,,Doğalgaz,Evet,"14,000",,,,,
1598,Ankara,Çankaya,Yıldızevler,43014-2743,18-03-2023,6,250,Ara Kat,5,Merkezi (Pay Ölçer),35,Eşyalı Değil,3,Betonarme,,Boş,,"Güney, Doğu, Batı",,,Evet,"47,000",Kumru Ankara Rezidans,,,,
1599,Ankara,Çankaya,Büyükesat,110876-286,23-02-2023,3,90,Ara Kat,5,Merkezi (Pay Ölçer),35,Eşyalı,2,Betonarme,İkinci El,Boş,,,"23,500",Elektrik,,"23,500",,,,,
1600,Ankara,Çankaya,Kültür,1468-10243,24-03-2023,2,40,3,40,Merkezi,4,Eşyalı,1,,,Boş,,,,Doğalgaz,,"6,000",,,,,
1601,Ankara,Gölbaşı,İncek,30000-103,03-04-2023,2,60,11,3,Merkezi,24,Eşyalı Değil,1,,,,,,,,,"12,000",bilvar loft,,,,
1602,Ankara,Mamak,Şafaktepe,0-40575595,06-04-2023,4,120,4,25,Kombi,4,Eşyalı Değil,1,Betonarme,İkinci El,Boş,50,,,Doğalgaz,,"5,500",,,,,
1603,Ankara,Sincan,Atatürk,136640-41,01-04-2023,4,125,3,25,Kombi,3,Eşyalı,2,Betonarme,İkinci El,Boş,50,"Güney, Batı","6,500",Doğalgaz,Evet,"6,500",,,,,
1604,Ankara,Altındağ,Örnek,0-40549476,04-04-2023,4,150,2,40,Kombi,3,Eşyalı Değil,1,Yığma,İkinci El,Boş,50,"Güney, Doğu, Batı","7,000",Doğalgaz,,"7,250",,,,,
1605,Ankara,Çubuk,Yıldırım Beyazıt,116161-108,07-04-2023,4,130,5,15,Kombi,5,Eşyalı Değil,1,,,,,,,,,"3,300",Evet (Site Adı Belirtilmemiş),,,,
1606,Ankara,Çankaya,Cebeci,0-40545002,30-03-2023,3,110,1,15,Kombi,5,Eşyalı,1,,,,100,,"7,500",,,"7,000",,,,,
1607,Ankara,Yenimahalle,Batı Sitesi,73729-36,27-03-2023,4,140,4,21,Kombi,5,Eşyalı Değil,1,,,Boş,250,"Doğu, Batı",,,,"8,000",Evet (Site Adı Belirtilmemiş),Uygun değil,,,
1608,Ankara,Çankaya,Erzurum,0-40525972,25-03-2023,4,120,3,30,Kombi,4,Eşyalı,1,,İkinci El,Boş,40,"Kuzey, Doğu, Batı","15,000",Doğalgaz,,"9,000",,,,,
1609,Ankara,Mamak,Peyami Safa,128443-386,31-03-2023,4,110,Kot 1,17,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,,,"9,000",Doğalgaz,Evet,"9,000",,,,,
1610,Ankara,Altındağ,Güneşevler,136504-34,02-04-2023,4,130,3,30,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,Güney,"6,000",Doğalgaz,Evet,"5,000",,,,,
1611,Ankara,Çubuk,Esenboğa Merkez,0-40497478,01-04-2023,2,60,4,0,Kombi,5,Eşyalı Değil,1,Betonarme,Sıfır,Boş,150,Güney,"3,500",Doğalgaz,,"4,000",Evet (Site Adı Belirtilmemiş),,,,
1612,Ankara,Mamak,Durali Alıç,0-40477599,17-03-2023,7,380,4,0,Kombi,4,Eşyalı Değil,4,,,Boş,,,"21,000",Doğalgaz,,"10,500",,,,,
1613,Ankara,Çankaya,Metin Oktay,124438-724,15-03-2023,7,250,3,0,Kombi,3,Eşyalı Değil,2,Betonarme,İkinci El,Boş,100,"Güney, Doğu, Batı","15,000",Doğalgaz,Evet,"13,000",,,,,
1614,Ankara,Polatlı,Şehitlik,133012-70,07-04-2023,4,165,Ara Kat,17,Kombi,5,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Güney, Doğu","4,750",Doğalgaz,Evet,"4,750",,,,,
1615,Ankara,Çankaya,Şehit Cevdet Özdemir,135804-44,28-03-2023,3,100,Bahçe Katı,20,Kombi,2,Eşyalı,1,Betonarme,İkinci El,Boş,30,,"24,000",Doğalgaz,Evet,"12,000",,,,,
1616,Ankara,Gölbaşı,Hacımuratlı,131128-254,08-04-2023,7,420,Bahçe Katı,21,Kombi,3,Eşyalı,3,,,Mülk Sahibi,,"Kuzey, Güney, Doğu, Batı",,,,"23,500",,Uygun değil,,,
1617,Ankara,Çankaya,Çayyolu,32722-3553,08-04-2023,7,710,,0,Kombi,3,,5,Betonarme,Sıfır,Boş,,,,Doğalgaz,Evet,"29,000",,,,,
1618,Ankara,Çankaya,Hilal,112994-125,23-02-2023,3,110,2,1,Merkezi,3,Eşyalı,1,Betonarme,,Boş,,"Güney, Batı","10,000",,Evet,"25,000",,,,,
1619,Ankara,Çankaya,Hilal,96629-696,06-04-2023,5,230,5,5,Merkezi,7,Eşyalı Değil,2,Betonarme,İkinci El,Boş,"3,500","Güney, Doğu","50,000",Doğalgaz,Evet,"25,000",,,,,
1620,Ankara,Gölbaşı,Yavrucuk,21719-3984,23-03-2023,7,300,,15,Kombi,4,Eşyalı,3,Betonarme,İkinci El,Mülk Sahibi,"1,200","Kuzey, Güney, Doğu, Batı","36,000",Doğalgaz,Evet,"18,000",Evet (Site Adı Belirtilmemiş),,,,
1621,Ankara,Çankaya,İlkbahar,1740-2269,17-03-2023,3,120,2,3,Merkezi (Pay Ölçer),30,Eşyalı,2,,,Mülk Sahibi,,,,,,"23,500",,,,,
1622,Ankara,Gölbaşı,Kızılcaşar,96594-3675,21-02-2023,64,"1,200",,20,Kombi,3,Eşyalı,6,,İkinci El,Boş,,"Güney, Doğu",,Doğalgaz,,"170,000",,,,,
1623,Ankara,Çankaya,Tınaztepe,9751-1381,29-03-2023,4,110,4,40,Kombi,4,Eşyalı Değil,1,Kagir,İkinci El,Boş,150,"Kuzey, Doğu","12,000",Doğalgaz,Evet,"12,000",,,,,
1624,Ankara,Çankaya,Büyükesat,80269-1034,04-03-2023,5,220,16,0,Yerden Isıtma,29,Eşyalı Değil,2,,Sıfır,Boş,,"Kuzey, Doğu, Batı",,,,"23,000",,,,,
1625,Ankara,Çankaya,Beytepe,8316-3689,31-03-2023,2,20,,10,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,,,,Doğalgaz,Evet,"5,250",,,,,
1626,Ankara,Çankaya,Bahçelievler,87775-516,09-04-2023,2,65,Bahçe Katı,9,Kombi,4,Eşyalı,1,,İkinci El,Boş,250,"Güney, Doğu","22,000",Doğalgaz,Evet,"12,000",,,,,
1627,Ankara,Altındağ,Hacı Bayram,0-40340865,23-02-2023,4,120,Ara Kat,30,Kombi,5,Eşyalı,1,Betonarme,İkinci El,Boş,100,Güney,"10,000",Doğalgaz,,"10,000",,,,,
1628,Ankara,Çankaya,Kazım Özalp,4337-3271,08-04-2023,5,260,2,40,Kombi,2,Eşyalı,2,Betonarme,İkinci El,Boş,250,,"28,000",Doğalgaz,Evet,"28,000",,,,,
1629,Ankara,Yenimahalle,Işınlar,6346-933,08-04-2023,4,100,1,20,Kombi,4,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,,Doğalgaz,Evet,"9,000",,,,,
1630,Ankara,Çankaya,Fakülteler,128191-134,06-04-2023,3,90,Bodrum ve Zemin,35,Kombi,5,Eşyalı,1,Betonarme,İkinci El,Boş,,,"7,500",Doğalgaz,Evet,"7,500",,,,,
1631,Ankara,Çubuk,Barbaros,692606-945,21-03-2023,3,100,Yüksek Giriş,25,Soba,2,Eşyalı,1,Betonarme,İkinci El,Boş,20,"Güney, Doğu, Batı","2,200",Kömür-Odun,Evet,"2,200",,,,,
1632,Ankara,Çankaya,Prof. Dr. Ahmet Taner Kışlalı,67182-605,10-04-2023,8,650,,15,Kombi,4,Eşyalı Değil,3,Betonarme,İkinci El,Boş,,,"70,000",Doğalgaz,Evet,"120,000",,,,,
