,City,District,Neighborhood,İlan no,Son Güncelleme Tarihi,Oda + Salon Sayısı,Brüt / Net M2,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Kat Sayısı,Krediye Uygunluk,Eşya Durumu,Banyo Sayısı,Yapı Tipi,Yapının Durumu,Kullanım Durumu,Aidat,Cephe,Yakıt Tipi,Yetkili Ofis,Rent,Tapu Durumu,Takas,Kira Getirisi,Site İçerisinde
8959,Ankara,Mamak,Boğaziçi,40243-10137,08-04-2023,3 + 1,120 m2,Yüksek Giriş,4 Yaşında,Kombi,3 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,,"Kuzey, Batı",Doğalgaz,Evet,1.198.000 TL,Kat Mülkiyeti,Hayır,,
8960,Ankara,Çankaya,Aydınlar,14984-3966,13-04-2023,3 + 1,130 m2,1. Kat,18 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,100 TL,"Kuzey, Güney, Batı",Doğalgaz,Evet,2.795.000 TL,Kat Mülkiyeti,Hayır,12.500 TL,
8961,Ankara,Sincan,Plevne,69778-5089,05-04-2023,3 + 1,120 m2,Ara Kat,21 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,50 TL,"Güney, Doğu",Doğalgaz,Evet,1.070.000 TL,Kat Mülkiyeti,Hayır,3.500 TL,
8962,Ankara,Yenimahalle,Yeni Batı,124025-441,27-03-2023,3 + 2,350 m2,12. Kat,13 Yaşında,Merkezi (Pay Ölçer),12 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Kiracılı,500 TL,"Güney, Doğu",Doğalgaz,Evet,4.900.000 TL,Kat Mülkiyeti,Hayır,,
8963,Ankara,Çankaya,Aşıkpaşa,119791-601,06-04-2023,3 + 1,130 m2,1. Kat,8 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Boş,100 TL,"Güney, Batı",Doğalgaz,Evet,1.465.000 TL,Kat Mülkiyeti,Hayır,,
8964,Ankara,Yenimahalle,Demetevler,89814-4138,12-04-2023,4 + 1,150 m2,1. Kat,16 Yaşında,Kombi,6 Katlı,Uygun değil,Eşyalı Değil,1,,,Kiracılı,1 TL,"Güney, Doğu",,,2.650.000 TL,Kat Mülkiyeti,Hayır,,
8965,Ankara,Çankaya,Keklik Pınarı,82400-280,23-03-2023,5 + 1,280 m2,4. Kat,12 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,50 TL,"Güney, Doğu",Doğalgaz,Evet,2.200.000 TL,Kat Mülkiyeti,Hayır,2.500 TL,
8966,Ankara,Çankaya,İlkadım,17796-442,29-03-2023,3 + 1,115 m2,2. Kat,30 Yaşında,Kombi,3 Katlı,Uygun değil,Eşyalı Değil,1,,İkinci El,Mülk Sahibi,40 TL,"Güney, Doğu",Doğalgaz,Evet,1.695.000 TL,,Hayır,,
8967,Ankara,Sincan,Atatürk,114352-230,13-04-2023,3 + 1,125 m2,2. Kat,21 Yaşında,Kombi,3 Katlı,Uygun değil,Eşyalı Değil,1,,,Boş,50 TL,"Kuzey, Doğu, Batı",,,1.049.000 TL,Kat Mülkiyeti,Hayır,,
8968,Ankara,Pursaklar,Mimar Sinan,5430-1581,12-04-2023,4 + 1,185 m2,14. Kat,Sıfır Bina,Merkezi (Pay Ölçer),14 Katlı,Uygun,Eşyalı Değil,2,,Sıfır,Boş,,,,Evet,2.975.000 TL,Kat Mülkiyeti,Hayır,,
8969,Ankara,Çankaya,Şehit Cengiz Karaca,22114-2429,12-04-2023,4 + 1,160 m2,3. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,70 TL,"Kuzey, Güney, Doğu, Batı",Doğalgaz,Evet,2.850.000 TL,Kat Mülkiyeti,Hayır,10.000 TL,
8970,Ankara,Pursaklar,Merkez,1350-5840,12-04-2023,4 + 1,200 m2,7. Kat,3 Yaşında,Kombi,14 Katlı,Uygun,Eşyalı Değil,2,Betonarme,,,,"Güney, Batı",Doğalgaz,Evet,3.000.000 TL,Kat Mülkiyeti,Hayır,,
8971,Ankara,Çankaya,Şehit Cengiz Karaca,36851-23393,12-04-2023,5 + 1,300 m2,4. Kat,16 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,100 TL,"Güney, Batı",Doğalgaz,Evet,5.200.000 TL,Kat Mülkiyeti,Hayır,16.000 TL,
8972,Ankara,Sincan,Mareşal Çakmak,69365-3887,11-04-2023,3 + 1,120 m2,Yüksek Giriş,22 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,,Betonarme,Kiracılı,30 TL,"Güney, Batı",Doğalgaz,,969.000 TL,Kat Mülkiyeti,Hayır,5.000 TL,
8973,Ankara,Sincan,Malazgirt,130172-2674,11-04-2023,3 + 1,120 m2,Yüksek Giriş,15 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,,Betonarme,Mülk Sahibi,50 TL,"Güney, Batı",Doğalgaz,,1.250.000 TL,Kat Mülkiyeti,Hayır,5.500 TL,
8974,Ankara,Çankaya,Keklik Pınarı,3493-29362,11-04-2023,3 + 1,170 m2,Kot 1,14 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,50 TL,"Güney, Batı",Doğalgaz,Evet,1.590.000 TL,Kat Mülkiyeti,Hayır,,
8975,Ankara,Keçiören,Sancaktepe,131987-956,10-04-2023,3 + 1,145 m2,2. Kat,8 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,100 TL,"Kuzey, Güney, Doğu, Batı",Doğalgaz,Evet,1.749.000 TL,Kat Mülkiyeti,Evet,9.000 TL,
8976,Ankara,Çankaya,Şehit Cevdet Özdemir,1181-13680,10-04-2023,2 + 1,100 m2,Kot 2,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,50 TL,Güney,Doğalgaz,Evet,875.000 TL,Kat Mülkiyeti,Hayır,3.500 TL,
8977,Ankara,Pursaklar,Merkez,4480-23466,10-04-2023,3 + 1,135 m2,3. Kat,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,,,Doğalgaz,,1.865.000 TL,Kat Mülkiyeti,Hayır,,
8978,Ankara,Etimesgut,Piyade,37640-8677,13-04-2023,3 + 1,120 m2,1. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,50 TL,"Güney, Batı",Doğalgaz,Evet,1.425.000 TL,Kat Mülkiyeti,Hayır,,
8979,Ankara,Mamak,Cengizhan,136759-49,09-04-2023,3 + 1,175 m2,1. Kat,7 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,50 TL,Güney,Doğalgaz,Evet,2.000.000 TL,,Evet,10.000 TL,
8980,Ankara,Keçiören,Ovacık,4901-4391,09-04-2023,4 + 1,330 m2,21 ve üzeri,2 Yaşında,Merkezi,22 Katlı,Uygun,Eşyalı Değil,4,Betonarme,Sıfır,Boş,700 TL,"Kuzey, Güney, Doğu, Batı",Doğalgaz,Evet,4.990.000 TL,Kat Mülkiyeti,Evet,15.000 TL,
8981,Ankara,Altındağ,Ulubey,65739-18208,08-04-2023,6 + 1,300 m2,11. Kat,2 Yaşında,Merkezi (Pay Ölçer),11 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,,,Doğu,Doğalgaz,Evet,3.600.000 TL,Kat Mülkiyeti,Hayır,15.000 TL,
8982,Ankara,Çankaya,İlkadım,16761-31456,11-04-2023,1 + 1,95 m2,Yüksek Giriş,24 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,Boş,50 TL,Güney,Doğalgaz,Evet,1.320.000 TL,Kat Mülkiyeti,Hayır,6.000 TL,
8983,Ankara,Mamak,Durali Alıç,44716-8330,08-04-2023,5 + 2,270 m2,En Üst Kat,7 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,100 TL,"Güney, Doğu",Doğalgaz,Evet,2.150.000 TL,Kat Mülkiyeti,Evet,8.500 TL,
8984,Ankara,Çankaya,Sokullu Mehmet Paşa,36856-588,08-04-2023,3 + 1,110 m2,Ara Kat,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,50 TL,"Güney, Batı",Doğalgaz,Evet,1.890.000 TL,Kat Mülkiyeti,Hayır,8.000 TL,
8985,Ankara,Mamak,Durali Alıç,133335-471,09-04-2023,5 + 2,275 m2,Çatı Katı,5 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,"Güney, Doğu",Doğalgaz,Evet,2.139.000 TL,Kat Mülkiyeti,Evet,,
8986,Ankara,Altındağ,Feridun Çelik,137033-10,10-04-2023,4 + 1,170 m2,Yüksek Giriş,3 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,"Güney, Batı",Doğalgaz,Evet,1.599.000 TL,Kat Mülkiyeti,Hayır,,
8987,Ankara,Keçiören,Etlik,132036-410,09-04-2023,4 + 1,145 m2,1. Kat,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,100 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,2.789.000 TL,Kat Mülkiyeti,Evet,15.000 TL,
8988,Ankara,Mamak,Ekin,130104-732,11-04-2023,2 + 1,110 m2,Kot 1,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,"Güney, Doğu, Batı",Doğalgaz,Evet,1.000.000 TL,Kat Mülkiyeti,Evet,,
8989,Ankara,Mamak,Çağlayan,125989-2293,07-04-2023,3 + 1,125 m2,3. Kat,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Güney, Batı",Doğalgaz,Evet,1.400.000 TL,Kat Mülkiyeti,Hayır,,
8990,Ankara,Keçiören,Etlik,75812-707,12-04-2023,9 + 1,100 m2,Yüksek Giriş,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Kuzey, Güney, Doğu, Batı",Doğalgaz,Evet,1.780.000 TL,Kat Mülkiyeti,Evet,5.000 TL,
8991,Ankara,Çankaya,Aydınlar,3483-5942,08-04-2023,2 + 1,115 m2,2. Kat,26 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,75 TL,"Güney, Batı",Doğalgaz,Evet,1.635.000 TL,Kat Mülkiyeti,Hayır,7.500 TL,
8992,Ankara,Pursaklar,Fatih,2545-6998,12-04-2023,4 + 1,260 m2,3. Kat,13 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,,,Doğalgaz,,1.690.000 TL,Kat Mülkiyeti,Evet,,
8993,Ankara,Keçiören,İncirli,121003-2271,12-04-2023,3 + 1,125 m2,2. Kat,30 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,100 TL,"Doğu, Batı",Doğalgaz,Evet,1.680.000 TL,Kat Mülkiyeti,Evet,7.500 TL,
8994,Ankara,Keçiören,Etlik,101486-1967,07-04-2023,4 + 1,180 m2,1. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,100 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,2.789.000 TL,Kat Mülkiyeti,Evet,8.000 TL,
8995,Ankara,Keçiören,Etlik,31522-13745,11-04-2023,2 + 1,100 m2,Bahçe Katı,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,50 TL,Batı,Doğalgaz,Evet,985.000 TL,Kat Mülkiyeti,Hayır,7.500 TL,
8996,Ankara,Sincan,Mareşal Çakmak,133656-543,12-04-2023,3 + 1,135 m2,3. Kat,11 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Güney, Doğu",Doğalgaz,,1.470.000 TL,Kat Mülkiyeti,Hayır,,
8997,Ankara,Çankaya,Aydınlar,63021-7577,12-04-2023,3 + 1,130 m2,1. Kat,20 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,50 TL,"Kuzey, Güney, Batı",Doğalgaz,Evet,2.795.000 TL,Kat Mülkiyeti,Evet,10.000 TL,
8998,Ankara,Mamak,Durali Alıç,128870-385,12-04-2023,2 + 1,90 m2,Kot 1,10 Yaşında,Kombi,3 Katlı,Uygun,,1,Betonarme,İkinci El,Mülk Sahibi,,Güney,Doğalgaz,Evet,930.000 TL,Kat Mülkiyeti,Evet,,
8999,Ankara,Sincan,Menderes,133512-345,12-04-2023,3 + 1,145 m2,Ara Kat,8 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,100 TL,"Güney, Doğu",Doğalgaz,Evet,1.300.000 TL,Kat Mülkiyeti,Hayır,6.000 TL,
9000,Ankara,Pursaklar,Merkez,20040-174,08-04-2023,4 + 1,190 m2,5. Kat,5 Yaşında,Merkezi (Pay Ölçer),15 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,,"Güney, Doğu",Doğalgaz,Evet,2.890.000 TL,Kat Mülkiyeti,Hayır,,
9001,Ankara,Çankaya,Karapınar,14072-12581,10-04-2023,3 + 1,145 m2,5. Kat,23 Yaşında,Kombi,10 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,250 TL,"Güney, Batı",Doğalgaz,Evet,3.650.000 TL,Kat Mülkiyeti,Hayır,14.000 TL,
9002,Ankara,Keçiören,Kuşcağız,110538-1942,12-04-2023,3 + 1,170 m2,3. Kat,20 Yaşında,Kombi,3 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,50 TL,"Kuzey, Batı",Doğalgaz,,1.550.000 TL,Kat İrtifakı,Hayır,4.000 TL,
9003,Ankara,Pursaklar,Saray Osmangazi,65431-11480,08-04-2023,4 + 1,155 m2,5. Kat,4 Yaşında,Merkezi (Pay Ölçer),14 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,,Doğalgaz,Evet,2.750.000 TL,Kat Mülkiyeti,Hayır,,
9004,Ankara,Keçiören,Aşağı Eğlence,131239-259,12-04-2023,3 + 1,120 m2,Kot 3,25 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,100 TL,"Kuzey, Güney, Doğu, Batı",Doğalgaz,Evet,1.049.000 TL,Kat Mülkiyeti,Evet,7.000 TL,
9005,Ankara,Keçiören,Karakaya,133298-187,12-04-2023,3 + 1,135 m2,1. Kat,11 Yaşında,Kombi,3 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Güney, Doğu",Doğalgaz,Evet,1.199.000 TL,Kat İrtifakı,Evet,,
9006,Ankara,Keçiören,Kanuni,133497-184,12-04-2023,5 + 1,210 m2,13. Kat,Sıfır Bina,Merkezi (Pay Ölçer),15 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,400 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,3.890.000 TL,Kat Mülkiyeti,Evet,15.000 TL,
9007,Ankara,Altındağ,Karapürçek,133292-161,13-04-2023,3 + 1,130 m2,Giriş Katı,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,30 TL,"Kuzey, Güney, Doğu, Batı",Doğalgaz,Evet,935.000 TL,Kat Mülkiyeti,,3.500 TL,
9008,Ankara,Keçiören,Sancaktepe,16354-23727,07-04-2023,7 + 1,285 m2,3. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı,2,,Sıfır,Boş,100 TL,"Kuzey, Güney, Doğu, Batı",Doğalgaz,Evet,2.210.000 TL,,Evet,14.000 TL,
9009,Ankara,Etimesgut,Piyade,12890-5625,13-04-2023,3 + 1,120 m2,1. Kat,13 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,,40 TL,"Güney, Batı",Doğalgaz,Evet,1.420.000 TL,Kat Mülkiyeti,Hayır,4.500 TL,
9010,Ankara,Pursaklar,Yunus Emre,3202-1222,12-04-2023,3 + 1,125 m2,1. Kat,5 Yaşında,Kombi,3 Katlı,Uygun,,1,Betonarme,İkinci El,Belirtilmemiş,,"Güney, Batı",Doğalgaz,Evet,1.750.000 TL,Kat Mülkiyeti,Hayır,5.500 TL,
9011,Ankara,Keçiören,Etlik,134670-190,12-04-2023,3 + 1,130 m2,1. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,,"Güney, Batı",Doğalgaz,Evet,1.430.000 TL,Kat Mülkiyeti,Hayır,,
9012,Ankara,Çankaya,Malazgirt,2602-9331,12-04-2023,3 + 1,145 m2,2. Kat,4 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,,"Güney, Doğu, Batı",Doğalgaz,Evet,2.435.000 TL,Kat Mülkiyeti,Hayır,,
9013,Ankara,Keçiören,Bağlarbaşı,40304-265,12-04-2023,3 + 1,120 m2,Yüksek Giriş,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,80 TL,Batı,Doğalgaz,Evet,1.245.000 TL,Kat Mülkiyeti,Evet,4.500 TL,
9014,Ankara,Keçiören,Yükseltepe,135323-47,08-04-2023,4 + 1,160 m2,3. Kat,10 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,100 TL,"Güney, Doğu",Doğalgaz,Evet,1.850.000 TL,Kat Mülkiyeti,Hayır,7.000 TL,
9015,Ankara,Mamak,General Zeki Doğan,134545-61,11-04-2023,5 + 1,325 m2,4. Kat,14 Yaşında,Kombi,4 Katlı,Uygun değil,Eşyalı Değil,3,Betonarme,,Mülk Sahibi,60 TL,Batı,Doğalgaz,Evet,1.850.000 TL,Kat Mülkiyeti,Evet,5.000 TL,
9016,Ankara,Mamak,Durali Alıç,122265-1065,11-04-2023,3 + 1,120 m2,3. Kat,13 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,,"Güney, Doğu",Doğalgaz,Evet,1.500.000 TL,Kat Mülkiyeti,Hayır,,
9017,Ankara,Etimesgut,Yeni Bağlıca,135007-7,05-04-2023,3 + 1,190 m2,5. Kat,4 Yaşında,Merkezi (Pay Ölçer),11 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,500 TL,"Kuzey, Güney",Doğalgaz,Evet,3.750.000 TL,Kat Mülkiyeti,Hayır,,
9018,Ankara,Sincan,Pınarbaşı,0-40589823,05-04-2023,3 + 1,103 m2,1. Kat,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,,"Güney, Batı",Doğalgaz,,798.000 TL,,,,
9019,Ankara,Etimesgut,Topçu,113388-1700,11-04-2023,4 + 1,175 m2,1. Kat,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,70 TL,Güney,Doğalgaz,Evet,1.850.000 TL,Kat Mülkiyeti,Evet,5.000 TL,
9020,Ankara,Çankaya,Erzurum,0-40580827,04-04-2023,3 + 1,125 m2,4. Kat,40 Yaşında,Merkezi,4 Katlı,Bilinmiyor,Eşyalı Değil,1,Betonarme,,Mülk Sahibi,,"Güney, Doğu",Doğalgaz,,2.250.000 TL,Kat Mülkiyeti,,,
9021,Ankara,Mamak,Şahintepe,0-40570144,02-04-2023,3 + 1,105 m2,Giriş Katı,7 Yaşında,Kombi,4 Katlı,Bilinmiyor,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,50 TL,Güney,Doğalgaz,,1.450.000 TL,Kat Mülkiyeti,Hayır,5.500 TL,
9022,Ankara,Pursaklar,Merkez,0-40566805,03-04-2023,3 + 1,135 m2,Yüksek Giriş,11 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Güney, Batı",Doğalgaz,,1.589.000 TL,,,,Evet (Site Adı Belirtilmemiş)
9023,Ankara,Çankaya,Harbiye,0-40565764,01-04-2023,3 + 1,130 m2,Ara Kat,30 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,20 TL,Batı,Doğalgaz,,2.739.000 TL,Kat Mülkiyeti,Hayır,14.000 TL,
9024,Ankara,Pursaklar,Fatih,66650-507,12-04-2023,3 + 1,125 m2,4. Kat,18 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Güney, Batı",Doğalgaz,Evet,1.285.000 TL,Kat Mülkiyeti,Hayır,,
9025,Ankara,Pursaklar,Fatih,48696-2679,28-03-2023,3 + 1,135 m2,1. Kat,14 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,Doğalgaz,Evet,1.595.000 TL,Kat Mülkiyeti,,,
9026,Ankara,Elmadağ,Ediğe,136856-3,27-03-2023,4 + 1,200 m2,Bahçe Katı,Sıfır Bina,Soba,1 Katlı,Uygun,Eşyalı Değil,1,,,Boş,1 TL,Güney,,,2.100.000 TL,,Evet,,
9027,Ankara,Akyurt,Yeşiltepe,0-40530684,01-04-2023,2 + 1,90 m2,3. Kat,12 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,100 TL,Güney,Doğalgaz,,780.000 TL,Kat Mülkiyeti,Evet,2.000 TL,TOKİ Akyurt Konutları
9028,Ankara,Sincan,Mustafa Kemal,0-40527669,08-04-2023,3 + 1,135 m2,5. Kat,6 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,200 TL,Güney,Doğalgaz,,1.450.000 TL,Kat Mülkiyeti,Evet,7.000 TL,
9029,Ankara,Sincan,Ulubatlı Hasan,0-40520352,24-03-2023,2 + 1,102 m2,2. Kat,22 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,50 TL,Batı,Doğalgaz,,1.750.000 TL,Kat Mülkiyeti,Evet,7.000 TL,196 Konutlar Sitesi
9030,Ankara,Etimesgut,Yapracık,0-40517179,25-03-2023,4 + 1,190 m2,13. Kat,9 Yaşında,Kombi,14 Katlı,Uygun,Eşyalı Değil,2,Betonarme,,Kiracılı,550 TL,"Kuzey, Batı",Doğalgaz,,2.050.000 TL,Kat Mülkiyeti,Hayır,,Evet (Site Adı Belirtilmemiş)
9031,Ankara,Çankaya,100. Yıl,0-40511116,02-04-2023,3 + 1,110 m2,Yüksek Giriş,40 Yaşında,Merkezi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,,"Güney, Doğu",Doğalgaz,,2.650.000 TL,Kat Mülkiyeti,Hayır,,
9032,Ankara,Altındağ,Aydınlıkevler,0-40513395,07-04-2023,5 + 1,360 m2,4. Kat,7 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Mülk Sahibi,50 TL,"Kuzey, Güney, Doğu",Doğalgaz,,7.500.000 TL,Kat Mülkiyeti,Evet,17.000 TL,
9033,Ankara,Yenimahalle,Ata,0-40497436,21-03-2023,4 + 1,210 m2,8. Kat,5 Yaşında,Merkezi (Pay Ölçer),17 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,730 TL,Güney,Doğalgaz,,8.000.000 TL,Kat Mülkiyeti,Hayır,15.000 TL,Söğüt Bahçe Sitesi
9034,Ankara,Altındağ,Hacettepe,0-40497510,21-03-2023,4 + 0,100 m2,,5 Yaşında,Soba,2 Katlı,Uygun,Eşyalı Değil,1,Taş Bina,İkinci El,Mülk Sahibi,,,Kömür-Odun,,1.800.000 TL,,Hayır,,
9035,Ankara,Mamak,Misket,0-40488675,09-04-2023,2 + 1,95 m2,Yüksek Giriş,2 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Kiracılı,100 TL,"Güney, Doğu",Doğalgaz,,1.000.000 TL,Kat Mülkiyeti,Evet,5.000 TL,
9036,Ankara,Yenimahalle,Pamuklar,5837-5762,12-04-2023,3 + 1,185 m2,13. Kat,7 Yaşında,Merkezi (Pay Ölçer),15 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,"Doğu, Batı",Doğalgaz,Evet,3.650.000 TL,Kat Mülkiyeti,Hayır,,Prestij Vadi Konutları
9037,Ankara,Yenimahalle,Çiğdemtepe,136693-1,10-04-2023,7 + 2,350 m2,13. Kat,5 Yaşında,Kombi,13 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,100 TL,"Güney, Batı",Doğalgaz,Evet,4.200.000 TL,Kat Mülkiyeti,Hayır,20.000 TL,
